780	1	30692346	30692362.5
781	1	30692362.5	30790760
782	1	30790760	30793486
783	1	30793486	31060841.5
784	1	31060841.5	31126479.5
785	1	31126479.5	31190341
786	1	31190341	31373594
787	1	31373594	31382539.5
788	1	31382539.5	31442352
789	1	31442352	31444052.5
790	1	31444052.5	31444188.5
791	1	31444188.5	31559755
792	1	31559755	31565543
793	1	31565543	31565609.5
794	1	31565609.5	31568208.5
795	1	31568208.5	31568344
796	1	31568344	31570436
797	1	31570436	31572554
798	1	31572554	31572670
799	1	31572670	31572903.5
800	1	31572903.5	31578278.5
801	1	31578278.5	31578419
802	1	31578419	31585065.5
803	1	31585065.5	31588033
804	1	31588033	31609333
805	1	31609333	31627495.5
806	1	31627495.5	31868014
807	1	31868014	31874208
808	1	31874208	31874237
809	1	31874237	31874275.5
810	1	31874275.5	31875765
811	1	31875765	31877339.5
812	1	31877339.5	32100904
813	1	32100904	32157330.5
814	1	32157330.5	32157349.5
815	1	32157349.5	32169101.5
816	1	32169101.5	32170244.5
817	1	32170244.5	32230742
818	1	32230742	32393969
819	1	32393969	32531163
820	1	32531163	32548577.5
821	1	32548577.5	32567948.5
822	1	32567948.5	32665680.5
823	1	32665680.5	32665933.5
824	1	32665933.5	32862242
825	1	32862242	33033431
826	1	33033431	33052330
827	1	33052330	33120155.5
828	1	33120155.5	33120350
829	1	33120350	33120386.5
830	1	33120386.5	33219757.5
831	1	33219757.5	33296671.5
832	1	33296671.5	33393166.5
833	1	33393166.5	33467858.5
834	1	33467858.5	33476879
835	1	33476879	33511816.5
836	1	33511816.5	33551226
837	1	33551226	33782978
838	1	33782978	33783170
839	1	33783170	33841015
840	1	33841015	34160425.5
841	1	34160425.5	34233348
842	1	34233348	34246400
843	1	34246400	34259648
844	1	34259648	34263995
845	1	34263995	34270232.5
846	1	34270232.5	34296272
847	1	34296272	34674291.5
848	1	34674291.5	34920961
849	1	34920961	34963468
850	1	34963468	35051626
851	1	35051626	35059398
852	1	35059398	35191000.5
853	1	35191000.5	35191952.5
854	1	35191952.5	35209690.5
855	1	35209690.5	35209921
856	1	35209921	35228332.5
857	1	35228332.5	35240189.5
858	1	35240189.5	35241051
859	1	35241051	35269689.5
860	1	35269689.5	35269777
861	1	35269777	35270037
862	1	35270037	35312319
863	1	35312319	35313253
864	1	35313253	35521287
865	1	35521287	35741599
866	1	35741599	35769748
867	1	35769748	35828839
868	1	35828839	35939571.5
869	1	35939571.5	35939593
870	1	35939593	35952411.5
871	1	35952411.5	35952848
872	1	35952848	35967284.5
873	1	35967284.5	35972056
874	1	35972056	35981738
875	1	35981738	35986016.5
876	1	35986016.5	36508016.5
877	1	36508016.5	36508104
878	1	36508104	36509523.5
879	1	36509523.5	36510884
880	1	36510884	36535327
881	1	36535327	36535836
882	1	36535836	36593403
883	1	36593403	36593423.5
884	1	36593423.5	36631254.5
885	1	36631254.5	37024786.5
886	1	37024786.5	37024809.5
887	1	37024809.5	37125732.5
888	1	37125732.5	37146062.5
889	1	37146062.5	37208585.5
890	1	37208585.5	37209424.5
891	1	37209424.5	37218344
892	1	37218344	37316795
893	1	37316795	37345209
894	1	37345209	37345253
895	1	37345253	37849148.5
896	1	37849148.5	37851998.5
897	1	37851998.5	37895805
898	1	37895805	37917594
899	1	37917594	38066231.5
900	1	38066231.5	38106684.5
901	1	38106684.5	38109209.5
902	1	38109209.5	38123112
903	1	38123112	38123726
904	1	38123726	38201559.5
905	1	38201559.5	38291719
906	1	38291719	38319370.5
907	1	38319370.5	38369336.5
908	1	38369336.5	38369363.5
909	1	38369363.5	38639375.5
910	1	38639375.5	38790245
911	1	38790245	38792681
912	1	38792681	38796324
913	1	38796324	38797956
914	1	38797956	38798050
915	1	38798050	38928141.5
916	1	38928141.5	38942540.5
917	1	38942540.5	39120119.5
918	1	39120119.5	39120169
919	1	39120169	39225620.5
920	1	39225620.5	39225928
921	1	39225928	39232612
